Data_Venda,Produto,Categoria,Quantidade_Vendida,Preço,Receita,Região
2023-10-05,Cadeira,Móveis,14,279.69,3915.66,Oeste
2023-11-22,Câmera,Eletrônicos,33,429.81,14183.73,Oeste
2023-04-16,Câmera,Eletrônicos,38,146.61,5571.18,Sul
2023-02-18,Calça,Roupas,14,352.63,4936.82,Sul
2023-07-18,Calça,Roupas,23,216.75,4985.25,Oeste
2023-07-04,Quebra-Cabeça,Brinquedos,28,320.22,8966.16,Sul
2023-12-31,Camisa,Roupas,33,353.71,11672.429999999998,Oeste
2023-11-14,Sapato,Roupas,42,324.76,13639.92,Oeste
2023-10-18,Smartphone,Eletrônicos,3,225.97,677.91,Leste
2023-07-12,Cadeira,Móveis,37,461.1,17060.7,Leste
2023-08-22,Carrinho,Brinquedos,17,473.86,8055.62,Oeste
2023-03-27,Carne,Alimentos,20,128.36,2567.2000000000003,Leste
2023-01-15,Mesa,Móveis,42,225.08,9453.36,Sul
2023-03-07,Feijão,Alimentos,26,243.75,6337.5,Leste
2023-04-11,Quebra-Cabeça,Brinquedos,36,481.03,17317.079999999998,Oeste
2023-04-21,Sofá,Móveis,3,290.93,872.79,Leste
2023-09-14,Smartphone,Eletrônicos,16,402.52,6440.32,Sul
2023-10-21,Arroz,Alimentos,47,149.39,7021.329999999999,Oeste
2023-05-28,Feijão,Alimentos,9,277.6,2498.4,Sul
2023-01-26,Smartphone,Eletrônicos,44,37.1,1632.4,Norte
2023-03-11,Quebra-Cabeça,Brinquedos,49,471.87,23121.63,Norte
2023-05-05,Sapato,Roupas,15,198.25,2973.75,Norte
2023-02-13,Carne,Alimentos,2,71.97,143.94,Oeste
2023-09-14,Mesa,Móveis,44,89.79,3950.76,Oeste
2023-04-04,Laptop,Eletrônicos,4,124.45,497.8,Oeste
2023-03-30,Sofá,Móveis,22,112.96,2485.12,Leste
2023-03-20,Jaqueta,Roupas,33,87.06,2872.98,Sul
2023-12-09,Cadeira,Móveis,18,144.69,2604.42,Sul
2023-11-25,Blocos de Montar,Brinquedos,48,88.99,4271.5199999999995,Leste
2023-05-05,Mesa,Móveis,7,470.71,3294.97,Sul
2023-02-20,Estante,Móveis,21,228.7,4802.7,Leste
2023-09-30,Camisa,Roupas,36,217.31,7823.16,Sul
2023-12-17,Cadeira,Móveis,27,171.11,4619.97,Norte
2023-02-17,Laptop,Eletrônicos,16,214.19,3427.04,Norte
2023-01-10,Laptop,Eletrônicos,6,432.4,2594.3999999999996,Norte
2023-03-27,Câmera,Eletrônicos,20,125.18,2503.6000000000004,Norte
2023-06-07,Blocos de Montar,Brinquedos,47,85.44,4015.68,Leste
2023-12-23,Laptop,Eletrônicos,3,265.88,797.64,Leste
2023-06-21,Boneca,Brinquedos,37,465.82,17235.34,Oeste
2023-10-27,Sapato,Roupas,17,252.72,4296.24,Oeste
2023-07-17,Laptop,Eletrônicos,2,388.85,777.7,Norte
2023-01-27,Smartphone,Eletrônicos,39,386.3,15065.7,Norte
2023-05-11,Câmera,Eletrônicos,20,223.79,4475.8,Norte
2023-10-02,Quebra-Cabeça,Brinquedos,46,214.3,9857.800000000001,Sul
2023-06-04,Feijão,Alimentos,3,112.94,338.82,Oeste
2023-09-13,Jaqueta,Roupas,35,360.11,12603.85,Leste
2023-08-11,Sapato,Roupas,39,486.03,18955.17,Leste
2023-10-19,Laptop,Eletrônicos,5,389.91,1949.5500000000002,Sul
2023-05-28,Estante,Móveis,21,211.09,4432.89,Norte
2023-04-19,Blocos de Montar,Brinquedos,30,364.37,10931.1,Leste
2023-07-20,Sapato,Roupas,30,315.89,9476.699999999999,Leste
2023-01-13,Cadeira,Móveis,29,160.75,4661.75,Oeste
2023-05-16,Camisa,Roupas,32,288.34,9226.88,Norte
2023-04-16,Quebra-Cabeça,Brinquedos,10,36.35,363.5,Norte
2023-06-29,Mesa,Móveis,21,465.69,9779.49,Sul
2023-09-08,Boneca,Brinquedos,22,176.79,3889.3799999999997,Leste
2023-09-29,Camisa,Roupas,24,133.14,3195.3599999999997,Norte
2023-06-01,Boneca,Brinquedos,41,131.35,5385.349999999999,Oeste
2023-09-06,Quebra-Cabeça,Brinquedos,10,122.79,1227.9,Leste
2023-06-07,Tablet,Eletrônicos,16,210.96,3375.36,Leste
2023-01-26,Tablet,Eletrônicos,13,264.36,3436.6800000000003,Norte
2023-10-28,Camisa,Roupas,19,231.09,4390.71,Sul
2023-08-31,Blocos de Montar,Brinquedos,5,77.52,387.59999999999997,Oeste
2023-07-02,Cadeira,Móveis,49,36.19,1773.31,Norte
2023-01-17,Sapato,Roupas,37,133.93,4955.41,Sul
2023-11-13,Cadeira,Móveis,47,410.83,19309.01,Norte
2023-02-16,Mesa,Móveis,45,122.94,5532.3,Oeste
2023-01-21,Carne,Alimentos,39,448.29,17483.31,Sul
2023-12-31,Cadeira,Móveis,20,143.28,2865.6,Norte
2023-05-06,Calça,Roupas,18,461.98,8315.64,Leste
2023-08-11,Laptop,Eletrônicos,30,360.49,10814.7,Norte
2023-11-17,Arroz,Alimentos,17,470.19,7993.23,Oeste
2023-01-05,Carrinho,Brinquedos,25,294.23,7355.75,Oeste
2023-07-09,Quebra-Cabeça,Brinquedos,34,198.49,6748.66,Oeste
2023-09-26,Quebra-Cabeça,Brinquedos,47,491.29,23090.63,Oeste
2023-02-26,Feijão,Alimentos,17,279.57,4752.69,Sul
2023-04-17,Câmera,Eletrônicos,18,470.59,8470.619999999999,Leste
2023-03-18,Blocos de Montar,Brinquedos,45,188.2,8469.0,Sul
2023-12-14,Smartphone,Eletrônicos,1,498.59,498.59,Sul
2023-12-24,Estante,Móveis,46,367.6,16909.600000000002,Norte
2023-12-06,Arroz,Alimentos,35,408.49,14297.15,Sul
2023-02-05,Jaqueta,Roupas,42,199.74,8389.08,Sul
2023-01-19,Feijão,Alimentos,11,66.5,731.5,Norte
2023-04-22,Frutas,Alimentos,18,97.4,1753.2,Leste
2023-07-22,Feijão,Alimentos,6,54.94,329.64,Leste
2023-04-21,Feijão,Alimentos,16,234.69,3755.04,Norte
2023-08-13,Carrinho,Brinquedos,8,483.48,3867.84,Norte
2023-11-27,Carne,Alimentos,45,406.49,18292.05,Oeste
2023-02-05,Sapato,Roupas,33,105.69,3487.77,Sul
2023-06-15,Carrinho,Brinquedos,13,418.13,5435.69,Leste
2023-01-13,Arroz,Alimentos,13,456.46,5933.98,Leste
2023-04-24,Boneca,Brinquedos,20,223.85,4477.0,Oeste
2023-12-08,Jaqueta,Roupas,29,203.32,5896.28,Oeste
2023-04-17,Sapato,Roupas,22,39.69,873.18,Oeste
2023-11-25,Sapato,Roupas,48,421.92,20252.16,Sul
2023-06-26,Boneca,Brinquedos,49,455.29,22309.210000000003,Leste
2023-01-21,Jaqueta,Roupas,46,196.52,9039.92,Leste
2023-09-26,Feijão,Alimentos,10,296.81,2968.1,Sul
2023-09-29,Arroz,Alimentos,23,340.51,7831.73,Sul
2023-04-15,Carne,Alimentos,39,161.91,6314.49,Norte
2023-04-02,Jaqueta,Roupas,18,435.61,7840.9800000000005,Norte
2023-04-07,Frutas,Alimentos,36,131.06,4718.16,Norte
2023-03-16,Quebra-Cabeça,Brinquedos,32,17.02,544.64,Leste
2023-11-23,Arroz,Alimentos,22,333.76,7342.719999999999,Oeste
2023-04-23,Tablet,Eletrônicos,1,74.12,74.12,Oeste
2023-07-14,Boneca,Brinquedos,44,429.68,18905.920000000002,Oeste
2023-12-21,Arroz,Alimentos,1,14.53,14.53,Norte
2023-07-19,Boneca,Brinquedos,6,150.24,901.44,Leste
2023-12-23,Carne,Alimentos,21,72.82,1529.2199999999998,Norte
2023-11-05,Arroz,Alimentos,20,48.21,964.2,Norte
2023-08-23,Calça,Roupas,7,292.32,2046.24,Sul
2023-06-09,Quebra-Cabeça,Brinquedos,4,62.69,250.76,Norte
2023-12-07,Carne,Alimentos,28,325.56,9115.68,Sul
2023-01-22,Carrinho,Brinquedos,18,412.14,7418.5199999999995,Norte
2023-09-22,Feijão,Alimentos,42,262.99,11045.58,Sul
2023-04-23,Estante,Móveis,40,297.98,11919.2,Leste
2023-02-02,Jaqueta,Roupas,28,287.38,8046.639999999999,Norte
2023-12-21,Cadeira,Móveis,1,400.88,400.88,Leste
2023-04-09,Smartphone,Eletrônicos,16,116.82,1869.12,Norte
2023-10-30,Mesa,Móveis,42,432.16,18150.72,Leste
2023-07-02,Mesa,Móveis,11,469.61,5165.71,Leste
2023-05-23,Câmera,Eletrônicos,17,412.38,7010.46,Oeste
2023-09-02,Frutas,Alimentos,38,98.32,3736.16,Oeste
2023-08-25,Quebra-Cabeça,Brinquedos,46,32.2,1481.2,Leste
2023-08-03,Blocos de Montar,Brinquedos,21,346.61,7278.81,Leste
2023-08-02,Tablet,Eletrônicos,4,122.01,488.04,Norte
2023-03-12,Carne,Alimentos,9,40.13,361.17,Leste
2023-10-11,Boneca,Brinquedos,8,337.31,2698.48,Oeste
2023-02-07,Mesa,Móveis,7,453.25,3172.75,Sul
2023-11-15,Boneca,Brinquedos,18,352.3,6341.400000000001,Oeste
2023-05-22,Blocos de Montar,Brinquedos,29,202.91,5884.39,Norte
2023-10-28,Jaqueta,Roupas,7,63.67,445.69,Sul
2023-05-17,Quebra-Cabeça,Brinquedos,9,115.49,1039.4099999999999,Norte
2023-11-26,Mesa,Móveis,26,229.68,5971.68,Leste
2023-05-16,Camisa,Roupas,32,245.05,7841.6,Norte
2023-06-16,Jaqueta,Roupas,15,297.58,4463.7,Leste
2023-02-02,Sapato,Roupas,45,401.1,18049.5,Norte
2023-12-19,Arroz,Alimentos,32,333.18,10661.76,Sul
2023-01-30,Boneca,Brinquedos,14,423.31,5926.34,Oeste
2023-12-10,Feijão,Alimentos,45,270.6,12177.000000000002,Sul
2023-09-11,Cadeira,Móveis,43,321.12,13808.16,Leste
2023-09-01,Tablet,Eletrônicos,13,447.04,5811.52,Norte
2023-01-19,Blocos de Montar,Brinquedos,44,201.33,8858.52,Leste
2023-04-09,Jaqueta,Roupas,38,405.9,15424.199999999999,Norte
2023-01-20,Sapato,Roupas,5,318.82,1594.1,Sul
2023-10-19,Mesa,Móveis,37,473.95,17536.149999999998,Oeste
2023-04-02,Quebra-Cabeça,Brinquedos,37,462.67,17118.79,Norte
2023-09-24,Mesa,Móveis,36,224.41,8078.76,Oeste
2023-11-12,Sofá,Móveis,31,220.91,6848.21,Leste
2023-11-23,Quebra-Cabeça,Brinquedos,29,352.38,10219.02,Sul
2023-02-03,Frutas,Alimentos,43,124.98,5374.14,Leste
2023-04-30,Estante,Móveis,39,144.43,5632.77,Norte
2023-11-05,Sapato,Roupas,11,123.27,1355.97,Sul
2023-04-21,Jaqueta,Roupas,38,250.0,9500.0,Leste
2023-04-01,Carne,Alimentos,1,453.34,453.34,Oeste
2023-03-31,Calça,Roupas,29,117.99,3421.71,Sul
2023-04-21,Carrinho,Brinquedos,5,47.48,237.39999999999998,Oeste
2023-12-10,Cadeira,Móveis,13,499.28,6490.639999999999,Norte
2023-12-28,Cadeira,Móveis,12,358.44,4301.28,Sul
2023-12-01,Quebra-Cabeça,Brinquedos,3,436.64,1309.92,Norte
2023-02-09,Estante,Móveis,24,470.87,11300.880000000001,Leste
2023-08-05,Frutas,Alimentos,5,170.37,851.85,Norte
2023-06-17,Tablet,Eletrônicos,11,96.85,1065.35,Oeste
2023-11-23,Câmera,Eletrônicos,20,184.54,3690.7999999999997,Leste
2023-04-16,Calça,Roupas,48,17.71,850.08,Leste
2023-07-24,Blocos de Montar,Brinquedos,3,280.48,841.44,Norte
2023-08-10,Carrinho,Brinquedos,47,19.8,930.6,Leste
2023-03-15,Boneca,Brinquedos,5,470.6,2353.0,Norte
2023-12-05,Sapato,Roupas,8,181.49,1451.92,Sul
2023-11-26,Feijão,Alimentos,31,189.59,5877.29,Norte
2023-06-12,Blocos de Montar,Brinquedos,20,262.16,5243.200000000001,Norte
2023-02-03,Camisa,Roupas,32,385.6,12339.2,Oeste
2023-03-08,Arroz,Alimentos,27,485.35,13104.45,Leste
2023-07-30,Laptop,Eletrônicos,38,294.15,11177.699999999999,Leste
2023-03-05,Cadeira,Móveis,14,340.63,4768.82,Norte
2023-04-29,Cadeira,Móveis,35,413.2,14462.0,Oeste
2023-08-26,Tablet,Eletrônicos,24,348.93,8374.32,Leste
2023-06-20,Camisa,Roupas,45,477.65,21494.25,Sul
2023-09-11,Calça,Roupas,16,210.68,3370.88,Leste
2023-03-05,Jaqueta,Roupas,47,461.59,21694.73,Leste
2023-08-20,Câmera,Eletrônicos,11,187.22,2059.42,Norte
2023-11-12,Frutas,Alimentos,18,189.61,3412.9800000000005,Sul
2023-07-01,Cadeira,Móveis,16,278.92,4462.72,Oeste
2023-08-29,Frutas,Alimentos,39,400.14,15605.46,Sul
2023-01-22,Jaqueta,Roupas,17,200.35,3405.95,Oeste
2023-06-09,Frutas,Alimentos,29,154.94,4493.26,Oeste
2023-12-09,Calça,Roupas,34,298.53,10150.019999999999,Norte
2023-12-09,Carne,Alimentos,43,236.79,10181.97,Leste
2023-02-09,Cadeira,Móveis,32,328.47,10511.04,Norte
2023-09-30,Quebra-Cabeça,Brinquedos,13,339.05,4407.650000000001,Sul
2023-11-15,Camisa,Roupas,26,241.94,6290.44,Oeste
2023-02-04,Carrinho,Brinquedos,28,447.02,12516.56,Norte
2023-07-10,Cadeira,Móveis,44,493.53,21715.32,Leste
2023-06-09,Jaqueta,Roupas,37,476.4,17626.8,Norte
2023-05-17,Frutas,Alimentos,18,212.55,3825.9,Norte
2023-06-24,Camisa,Roupas,43,258.4,11111.199999999999,Sul
2023-08-04,Sapato,Roupas,28,231.11,6471.08,Norte
2023-09-10,Quebra-Cabeça,Brinquedos,6,390.16,2340.96,Oeste
2023-11-25,Blocos de Montar,Brinquedos,28,234.9,6577.2,Sul
2023-09-19,Boneca,Brinquedos,4,139.78,559.12,Sul
2023-02-07,Jaqueta,Roupas,8,222.52,1780.16,Oeste
2023-06-05,Smartphone,Eletrônicos,19,108.95,2070.05,Norte
2023-05-11,Estante,Móveis,7,103.65,725.5500000000001,Sul
2023-02-01,Smartphone,Eletrônicos,28,56.97,1595.1599999999999,Oeste
2023-06-22,Frutas,Alimentos,16,263.53,4216.48,Sul
2023-11-13,Tablet,Eletrônicos,49,256.57,12571.93,Leste
2023-05-12,Frutas,Alimentos,12,185.87,2230.44,Oeste
2023-06-14,Carne,Alimentos,37,237.83,8799.710000000001,Leste
2023-06-27,Carrinho,Brinquedos,29,258.82,7505.78,Sul
2023-12-19,Mesa,Móveis,25,272.46,6811.499999999999,Norte
2023-07-26,Tablet,Eletrônicos,4,320.63,1282.52,Norte
2023-04-29,Boneca,Brinquedos,21,370.46,7779.66,Sul
2023-05-17,Smartphone,Eletrônicos,10,89.54,895.4000000000001,Oeste
2023-02-23,Frutas,Alimentos,49,316.89,15527.609999999999,Oeste
2023-10-30,Frutas,Alimentos,48,43.5,2088.0,Sul
2023-03-23,Blocos de Montar,Brinquedos,22,152.35,3351.7,Sul
2023-01-24,Carrinho,Brinquedos,10,329.31,3293.1,Leste
2023-09-28,Carne,Alimentos,6,101.25,607.5,Sul
2023-03-29,Câmera,Eletrônicos,36,494.36,17796.96,Sul
2023-02-13,Carne,Alimentos,49,424.91,20820.59,Norte
2023-10-06,Estante,Móveis,34,329.2,11192.8,Leste
2023-01-16,Smartphone,Eletrônicos,36,248.17,8934.119999999999,Norte
2023-01-19,Laptop,Eletrônicos,38,262.26,9965.88,Sul
2023-10-31,Carrinho,Brinquedos,30,249.1,7473.0,Sul
2023-03-13,Arroz,Alimentos,2,357.2,714.4,Sul
2023-08-06,Camisa,Roupas,8,154.9,1239.2,Sul
2023-04-28,Frutas,Alimentos,15,14.41,216.15,Leste
2023-09-14,Quebra-Cabeça,Brinquedos,39,288.03,11233.169999999998,Norte
2023-07-31,Cadeira,Móveis,6,183.24,1099.44,Norte
2023-01-18,Blocos de Montar,Brinquedos,21,209.5,4399.5,Sul
2023-05-14,Estante,Móveis,43,458.22,19703.460000000003,Sul
2023-11-02,Câmera,Eletrônicos,30,134.7,4040.9999999999995,Norte
2023-11-20,Cadeira,Móveis,35,43.39,1518.65,Leste
2023-07-08,Tablet,Eletrônicos,12,260.65,3127.7999999999997,Leste
2023-06-30,Carrinho,Brinquedos,10,336.24,3362.4,Sul
2023-12-21,Quebra-Cabeça,Brinquedos,18,293.97,5291.460000000001,Leste
2023-01-10,Jaqueta,Roupas,45,413.37,18601.65,Leste
2023-01-11,Cadeira,Móveis,34,431.79,14680.86,Oeste
2023-02-22,Camisa,Roupas,43,425.24,18285.32,Sul
2023-07-18,Quebra-Cabeça,Brinquedos,9,131.25,1181.25,Oeste
2023-01-16,Sofá,Móveis,42,433.72,18216.24,Oeste
2023-11-11,Carne,Alimentos,29,388.06,11253.74,Norte
2023-05-14,Blocos de Montar,Brinquedos,40,62.2,2488.0,Sul
2023-05-29,Carrinho,Brinquedos,30,121.69,3650.7,Norte
2023-07-10,Cadeira,Móveis,49,39.6,1940.4,Oeste
2023-11-21,Mesa,Móveis,4,405.51,1622.04,Norte
2023-02-06,Sapato,Roupas,23,367.57,8454.11,Oeste
2023-04-06,Quebra-Cabeça,Brinquedos,15,477.69,7165.35,Sul
2023-06-11,Carne,Alimentos,17,411.74,6999.58,Sul
2023-01-12,Cadeira,Móveis,5,378.35,1891.75,Leste
2023-08-13,Cadeira,Móveis,48,458.26,21996.48,Norte
2023-12-18,Câmera,Eletrônicos,47,100.25,4711.75,Leste
2023-12-14,Mesa,Móveis,36,215.92,7773.12,Leste
2023-11-29,Blocos de Montar,Brinquedos,44,220.27,9691.880000000001,Sul
2023-04-26,Arroz,Alimentos,34,151.88,5163.92,Norte
2023-02-26,Tablet,Eletrônicos,2,428.81,857.62,Norte
2023-10-10,Câmera,Eletrônicos,15,73.61,1104.15,Leste
2023-08-06,Arroz,Alimentos,43,188.98,8126.139999999999,Leste
2023-09-17,Cadeira,Móveis,49,334.64,16397.36,Norte
2023-04-09,Jaqueta,Roupas,41,388.11,15912.51,Sul
2023-01-04,Smartphone,Eletrônicos,29,178.28,5170.12,Oeste
2023-03-26,Quebra-Cabeça,Brinquedos,23,376.33,8655.59,Leste
2023-10-27,Tablet,Eletrônicos,25,68.93,1723.2500000000002,Norte
2023-03-06,Carrinho,Brinquedos,31,206.31,6395.61,Norte
2023-05-23,Jaqueta,Roupas,26,347.46,9033.96,Oeste
2023-12-30,Feijão,Alimentos,16,476.08,7617.28,Oeste
2023-12-26,Mesa,Móveis,35,278.37,9742.95,Oeste
2023-01-30,Camisa,Roupas,18,271.05,4878.900000000001,Norte
2023-05-14,Carne,Alimentos,10,183.3,1833.0,Leste
2023-04-28,Blocos de Montar,Brinquedos,27,254.74,6877.9800000000005,Norte
2023-01-31,Smartphone,Eletrônicos,38,382.75,14544.5,Sul
2023-03-17,Carrinho,Brinquedos,28,475.05,13301.4,Leste
2023-05-10,Frutas,Alimentos,41,117.01,4797.41,Leste
2023-04-15,Calça,Roupas,12,261.56,3138.7200000000003,Sul
2023-09-01,Blocos de Montar,Brinquedos,30,397.18,11915.4,Oeste
2023-04-11,Estante,Móveis,24,355.17,8524.08,Leste
2023-08-27,Sapato,Roupas,27,134.65,3635.55,Leste
2023-11-12,Frutas,Alimentos,47,435.59,20472.73,Sul
2023-10-24,Carrinho,Brinquedos,23,185.96,4277.08,Oeste
2023-01-24,Boneca,Brinquedos,23,324.74,7469.02,Leste
2023-05-11,Cadeira,Móveis,4,358.22,1432.88,Sul
2023-04-20,Blocos de Montar,Brinquedos,26,132.57,3446.8199999999997,Oeste
2023-09-01,Laptop,Eletrônicos,8,181.66,1453.28,Leste
2023-01-12,Estante,Móveis,37,448.29,16586.73,Leste
2023-07-23,Carne,Alimentos,30,357.37,10721.1,Norte
2023-10-20,Feijão,Alimentos,28,99.43,2784.04,Leste
2023-03-25,Cadeira,Móveis,39,202.68,7904.52,Leste
2023-06-26,Sofá,Móveis,13,304.72,3961.3600000000006,Sul
2023-02-11,Boneca,Brinquedos,22,270.68,5954.96,Leste
2023-12-28,Blocos de Montar,Brinquedos,27,245.63,6632.01,Oeste
2023-12-31,Blocos de Montar,Brinquedos,44,44.27,1947.88,Sul
2023-02-15,Sofá,Móveis,13,450.0,5850.0,Leste
2023-09-08,Cadeira,Móveis,8,372.97,2983.76,Leste
2023-09-20,Quebra-Cabeça,Brinquedos,47,343.99,16167.53,Leste
2023-10-19,Blocos de Montar,Brinquedos,28,302.8,8478.4,Sul
2023-09-08,Quebra-Cabeça,Brinquedos,6,490.46,2942.7599999999998,Norte
2023-05-26,Smartphone,Eletrônicos,3,42.46,127.38,Leste
2023-06-11,Camisa,Roupas,39,383.12,14941.68,Norte
2023-02-09,Carrinho,Brinquedos,49,120.25,5892.25,Norte
2023-07-30,Camisa,Roupas,41,66.11,2710.5099999999998,Sul
2023-11-06,Camisa,Roupas,19,61.06,1160.14,Leste
2023-04-30,Carne,Alimentos,25,118.54,2963.5,Leste
2023-02-17,Boneca,Brinquedos,11,136.32,1499.52,Leste
2023-09-02,Câmera,Eletrônicos,24,193.26,4638.24,Oeste
2023-07-31,Cadeira,Móveis,5,216.84,1084.2,Norte
2023-02-02,Calça,Roupas,19,119.65,2273.35,Oeste
2023-03-30,Blocos de Montar,Brinquedos,15,225.41,3381.15,Leste
2023-10-16,Cadeira,Móveis,18,101.44,1825.92,Sul
2023-08-14,Arroz,Alimentos,15,467.25,7008.75,Sul
2023-11-28,Sofá,Móveis,31,215.94,6694.14,Leste
2023-12-14,Mesa,Móveis,33,256.95,8479.35,Norte
2023-11-21,Estante,Móveis,9,97.59,878.3100000000001,Leste
2023-01-21,Sapato,Roupas,41,484.16,19850.56,Norte
2023-03-10,Tablet,Eletrônicos,40,255.85,10234.0,Oeste
2023-05-22,Arroz,Alimentos,45,86.32,3884.3999999999996,Sul
2023-07-22,Laptop,Eletrônicos,42,98.51,4137.42,Sul
2023-10-30,Carne,Alimentos,24,284.72,6833.280000000001,Leste
2023-01-10,Frutas,Alimentos,32,286.06,9153.92,Norte
2023-05-23,Cadeira,Móveis,40,494.83,19793.2,Norte
2023-01-17,Tablet,Eletrônicos,10,274.89,2748.8999999999996,Norte
2023-01-03,Cadeira,Móveis,16,127.91,2046.56,Leste
2023-07-02,Frutas,Alimentos,30,238.98,7169.4,Leste
2023-03-22,Tablet,Eletrônicos,12,135.65,1627.8000000000002,Sul
2023-08-31,Blocos de Montar,Brinquedos,26,387.13,10065.38,Leste
2023-01-24,Calça,Roupas,48,15.44,741.12,Sul
2023-05-19,Sofá,Móveis,19,484.7,9209.3,Sul
2023-09-16,Boneca,Brinquedos,19,428.86,8148.34,Sul
2023-02-08,Tablet,Eletrônicos,35,361.33,12646.55,Norte
2023-03-16,Câmera,Eletrônicos,13,465.16,6047.08,Oeste
2023-06-13,Câmera,Eletrônicos,34,17.01,578.34,Sul
2023-12-30,Tablet,Eletrônicos,37,147.17,5445.29,Sul
2023-10-11,Blocos de Montar,Brinquedos,1,410.67,410.67,Sul
2023-08-14,Frutas,Alimentos,9,204.18,1837.6200000000001,Oeste
2023-06-02,Camisa,Roupas,32,410.3,13129.6,Norte
2023-06-03,Carne,Alimentos,26,262.9,6835.4,Leste
2023-04-21,Boneca,Brinquedos,29,291.25,8446.25,Leste
2023-08-08,Estante,Móveis,11,328.0,3608.0,Norte
2023-07-17,Cadeira,Móveis,38,293.97,11170.86,Norte
2023-01-03,Sapato,Roupas,34,141.6,4814.4,Norte
2023-07-23,Blocos de Montar,Brinquedos,6,81.83,490.98,Leste
2023-12-14,Tablet,Eletrônicos,13,121.08,1574.04,Leste
2023-01-19,Blocos de Montar,Brinquedos,25,126.06,3151.5,Norte
2023-07-18,Carne,Alimentos,46,20.7,952.1999999999999,Sul
2023-08-29,Jaqueta,Roupas,19,85.98,1633.6200000000001,Oeste
2023-05-07,Sapato,Roupas,26,202.69,5269.94,Sul
2023-03-31,Estante,Móveis,21,461.58,9693.18,Leste
2023-05-30,Mesa,Móveis,10,423.04,4230.400000000001,Leste
2023-02-09,Blocos de Montar,Brinquedos,10,474.72,4747.200000000001,Norte
2023-10-26,Calça,Roupas,10,330.55,3305.5,Sul
2023-10-07,Arroz,Alimentos,26,92.01,2392.26,Sul
2023-06-11,Laptop,Eletrônicos,29,450.38,13061.02,Norte
2023-09-26,Estante,Móveis,1,461.57,461.57,Leste
2023-03-21,Feijão,Alimentos,5,177.54,887.6999999999999,Sul
2023-09-17,Jaqueta,Roupas,27,354.15,9562.05,Sul
2023-03-15,Carrinho,Brinquedos,17,285.17,4847.89,Leste
2023-01-09,Câmera,Eletrônicos,10,404.39,4043.8999999999996,Leste
2023-06-17,Feijão,Alimentos,13,108.36,1408.68,Norte
2023-08-22,Calça,Roupas,39,435.65,16990.35,Sul
2023-02-25,Frutas,Alimentos,13,410.64,5338.32,Sul
2023-04-03,Tablet,Eletrônicos,9,463.66,4172.9400000000005,Oeste
2023-04-24,Smartphone,Eletrônicos,35,429.05,15016.75,Oeste
2023-11-08,Quebra-Cabeça,Brinquedos,25,318.82,7970.5,Leste
2023-02-28,Boneca,Brinquedos,40,140.33,5613.200000000001,Norte
2023-03-03,Mesa,Móveis,41,170.96,7009.360000000001,Oeste
2023-01-15,Jaqueta,Roupas,38,76.05,2889.9,Norte
2023-02-17,Estante,Móveis,24,110.02,2640.48,Leste
2023-09-04,Blocos de Montar,Brinquedos,41,196.19,8043.79,Leste
2023-11-17,Feijão,Alimentos,46,472.84,21750.64,Oeste
2023-07-12,Boneca,Brinquedos,16,128.43,2054.88,Sul
2023-08-24,Sofá,Móveis,22,25.08,551.76,Sul
2023-11-19,Frutas,Alimentos,13,455.48,5921.24,Norte
2023-04-29,Blocos de Montar,Brinquedos,15,359.06,5385.9,Oeste
2023-12-24,Blocos de Montar,Brinquedos,32,315.0,10080.0,Oeste
2023-08-17,Cadeira,Móveis,47,360.04,16921.88,Oeste
2023-09-21,Cadeira,Móveis,15,465.78,6986.7,Sul
2023-03-21,Estante,Móveis,49,110.43,5411.070000000001,Sul
2023-04-12,Camisa,Roupas,34,250.74,8525.16,Sul
2023-11-20,Feijão,Alimentos,25,254.47,6361.75,Norte
2023-01-18,Arroz,Alimentos,16,127.56,2040.96,Norte
2023-04-25,Arroz,Alimentos,35,324.57,11359.949999999999,Norte
2023-07-31,Tablet,Eletrônicos,36,243.26,8757.36,Norte
2023-06-15,Camisa,Roupas,15,154.57,2318.5499999999997,Leste
2023-02-13,Arroz,Alimentos,20,323.57,6471.4,Oeste
2023-11-06,Tablet,Eletrônicos,22,491.22,10806.84,Sul
2023-12-23,Tablet,Eletrônicos,20,447.83,8956.6,Oeste
2023-12-21,Carne,Alimentos,34,99.98,3399.32,Oeste
2023-03-29,Laptop,Eletrônicos,26,192.19,4996.94,Leste
2023-05-01,Tablet,Eletrônicos,16,114.42,1830.72,Oeste
2023-02-05,Laptop,Eletrônicos,30,192.86,5785.8,Norte
2023-06-30,Quebra-Cabeça,Brinquedos,22,402.47,8854.34,Leste
2023-04-30,Carne,Alimentos,37,140.49,5198.13,Oeste
2023-03-08,Arroz,Alimentos,35,469.44,16430.4,Oeste
2023-11-24,Calça,Roupas,38,443.73,16861.74,Oeste
2023-12-18,Camisa,Roupas,8,224.47,1795.76,Norte
2023-03-12,Camisa,Roupas,15,320.1,4801.5,Sul
2023-02-01,Tablet,Eletrônicos,38,270.37,10274.06,Norte
2023-06-15,Calça,Roupas,20,257.67,5153.400000000001,Leste
2023-12-28,Sofá,Móveis,37,249.66,9237.42,Norte
2023-03-27,Câmera,Eletrônicos,41,153.98,6313.179999999999,Sul
2023-01-30,Cadeira,Móveis,25,252.78,6319.5,Oeste
